,duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
117,1:30:46,11800,0.04321520932018757,4888.081964548471,1000.0,41.62856562208162
118,1:31:36,11900,0.042797876186668866,4664.780502467736,1000.0,39.82994908239189
119,1:32:20,12000,0.041930680684745314,4933.658390611499,1000.0,41.995668071716594
120,1:33:04,12100,0.04232073538005352,4578.305382098882,1000.0,39.13342170492739
121,1:33:49,12200,0.04164695870131254,4585.448972415133,1000.0,39.190960870035646
122,1:34:33,12300,0.042179904058575635,5011.640605161942,1000.0,42.62378801139414
123,1:35:18,12400,0.042020661868155,4983.778563586287,1000.0,42.39936884127078
124,1:36:02,12500,0.04149483133107424,4995.6510520769425,1000.0,42.49499765609171
125,1:36:47,12600,0.04112834580242634,4850.8898136523885,1000.0,41.32899562766689
126,1:37:32,12700,0.041288108788430686,5020.629288755573,1000.0,42.696188768786826
127,1:38:22,12800,0.041735970936715605,4985.045297504776,1000.0,42.40957194767207
128,1:39:31,12900,0.04124053660780192,4087.712690278192,1000.0,35.18186616410177
129,1:40:26,13000,0.04070476491004229,4986.595988716682,1000.0,42.422062232490156
130,1:41:29,13100,0.0401571773737669,5028.882061541628,1000.0,42.762662017519666
131,1:42:15,13200,0.04069599751383066,5036.598494126447,1000.0,42.82481523024444
132,1:42:59,13300,0.04060786869376898,4876.276220206702,1000.0,41.53347440844337
133,1:43:43,13400,0.039769974350929264,5047.792322000095,1000.0,42.91497766701659
134,1:44:29,13500,0.04009150326251984,5025.1708440971115,1000.0,42.732769436361025
135,1:45:13,13600,0.040570413246750835,4977.78461838378,1000.0,42.3510896724791
136,1:45:58,13700,0.04013428058475256,5028.765526943515,1000.0,42.7617233713789
137,1:46:42,13800,0.03964978367090225,4963.067308546302,1000.0,42.23254679933007
138,1:47:34,13900,0.0391604271531105,4620.904499332255,1000.0,39.47654295508933
139,1:48:29,14000,0.039104795940220365,5070.933873445447,1000.0,43.101374911333075
140,1:49:13,14100,0.03904504384845496,4983.0647414185,1000.0,42.39361924901364
141,1:50:05,14200,0.039295772314071664,5046.4863987023655,1000.0,42.904458903632886
142,1:50:49,14300,0.03873799603432417,4903.894584282997,1000.0,41.755930840048975
143,1:51:34,14400,0.03885609772056341,4844.691999418566,1000.0,41.27907436388738
144,1:52:34,14500,0.03889308143407107,5037.838851113429,1000.0,42.83480587952688
145,1:53:31,14600,0.038433850705623634,5011.426923912381,1000.0,42.62206688236031
146,1:54:31,14700,0.03825357872992754,4926.728490050982,1000.0,41.93985010415646
147,1:55:17,14800,0.03919964246451855,5027.718207619962,1000.0,42.753287574138135
148,1:56:02,14900,0.03823530346155166,5036.715908273308,1000.0,42.825760960848115
149,1:56:46,15000,0.03864511232823133,4981.209879272717,1000.0,42.37867897185128
150,1:57:30,15100,0.038505403622984886,4506.23035443601,1000.0,38.55288212562915
151,1:58:14,15200,0.03796029964461923,5057.736094401394,1000.0,42.99507133653954
152,1:58:59,15300,0.038172388933599,5065.133919028413,1000.0,43.054658271653615
153,1:59:43,15400,0.03762233829125762,4972.431365422457,1000.0,42.307971059516774
154,2:00:27,15500,0.0374450365267694,5049.750634738626,1000.0,42.930751203152845
155,2:01:15,15600,0.037612152472138415,4945.13921178919,1000.0,42.08814214092778
156,2:02:00,15700,0.03784166596829891,4987.82383332195,1000.0,42.43195209883777
157,2:02:44,15800,0.03797922693192959,4926.011041817995,1000.0,41.934071305190265
158,2:03:28,15900,0.03733926512300968,4969.351956693261,1000.0,42.28316748043946
159,2:04:12,16000,0.0375642435066402,5042.578550433512,1000.0,42.872982528756225
160,2:04:57,16100,0.03728803128004074,5037.89093759949,1000.0,42.835225418272636
161,2:05:41,16200,0.03707937855273485,4982.512792422401,1000.0,42.3891734895269
162,2:06:30,16300,0.03712301319465041,5015.132159367889,1000.0,42.65191128065319
163,2:07:14,16400,0.037342985048890116,5042.71360391316,1000.0,42.87407033812378
164,2:07:59,16500,0.03713747594505548,5058.4736787599595,1000.0,43.001012325077504
165,2:08:43,16600,0.037134092897176736,4943.997510094255,1000.0,42.07894612611996
166,2:09:30,16700,0.03660496266558767,5066.035417948929,1000.0,43.06191953565897
167,2:10:14,16800,0.03667282532900572,4969.980304358327,1000.0,42.28822860495039
168,2:10:59,16900,0.0366557383351028,5054.1090716712715,1000.0,42.9658569148719
169,2:11:44,17000,0.03669415656477213,5029.388508371176,1000.0,42.766741272691625
170,2:12:29,17100,0.03657138550654054,4316.501373967916,1000.0,37.024680388172534
171,2:13:14,17200,0.03623724704608322,4814.550051751816,1000.0,41.036291333688155
172,2:13:59,17300,0.03628178855404258,4975.885088840287,1000.0,42.33578961477807
173,2:14:44,17400,0.03619858954101801,5029.236041249615,1000.0,42.765513202422646
174,2:15:28,17500,0.03632583538070321,4996.298260461638,1000.0,42.50021069721779
175,2:16:13,17600,0.036661872956901785,4903.088064425253,1000.0,41.74943459975476
176,2:16:57,17700,0.03617170359939337,5057.494741891011,1000.0,42.99312732500901
177,2:17:41,17800,0.036089637018740184,4805.98158648173,1000.0,40.967275290483926
178,2:18:25,17900,0.036258722897619014,5046.858014355642,1000.0,42.90745214001461
179,2:19:10,18000,0.035698072351515286,5001.3257503794875,1000.0,42.54070540081315
180,2:19:55,18100,0.0361002010665834,5023.07118033685,1000.0,42.7158573663199
181,2:20:40,18200,0.03595602897927165,4983.941378794191,1000.0,42.40068026181911
182,2:21:24,18300,0.035628468245267865,4518.850223100737,1000.0,38.65453083091565
183,2:22:09,18400,0.03627290891483426,4990.355398085396,1000.0,42.45234298303711
184,2:22:53,18500,0.035719001572579144,5024.859239608086,1000.0,42.73025956928456
185,2:23:37,18600,0.0362304119579494,4972.808167484209,1000.0,42.31100607063645
186,2:24:21,18700,0.03542027980089188,5118.644368591355,1000.0,43.4856665540595
187,2:25:05,18800,0.035339906495064494,4733.043416955865,1000.0,40.379783400097274
188,2:25:49,18900,0.03496069768443704,5059.447960055046,1000.0,43.00885982609843
189,2:26:33,19000,0.03549280324950814,4760.856483377038,1000.0,40.603808092181566
190,2:27:17,19100,0.035504854600876566,4960.891927673846,1000.0,42.21502485397035
191,2:28:01,19200,0.035393788777291775,5069.055172730534,1000.0,43.08624262268847
192,2:28:46,19300,0.034903209898620835,5060.537895874748,1000.0,43.01763888457055
193,2:29:33,19400,0.034767945259809495,4999.894903099978,1000.0,42.52918041768622
194,2:30:18,19500,0.03509797116741538,4924.294118905878,1000.0,41.92024208115237
195,2:31:02,19600,0.0348175454698503,5078.420989239588,1000.0,43.16168105611347
196,2:31:46,19700,0.03528429336845875,4988.675373093934,1000.0,42.43881095907013
197,2:32:30,19800,0.03462814662605524,4973.116132261546,1000.0,42.31348662108604
198,2:33:13,19900,0.034336135070770976,5006.585915688245,1000.0,42.58307422472354
199,2:33:57,20000,0.03477673007175326,5049.198323661414,1000.0,42.92630252722717
